-0.33;1.27771e-10;
0.443;1.80757e-09;
1.216;6.21878e-09;
1.989;2.316e-08;
2.762;4.50328e-10;
3.535;6.21167e-10;
4.308;1.77046e-08;
5.081;8.44055e-09;
5.854;1.35929e-09;
6.627;1.84795e-10;
7.4;4.46469e-08;
